timestamp,tracker_id,class,confidence,x1,y1,x2,y2
23:03:00.354,1,person,0.91,122,117,509,479
23:03:00.387,1,person,0.91,122,117,509,479
23:03:00.418,1,person,0.92,120,117,508,479
23:03:00.448,1,person,0.91,121,118,509,479
23:03:00.481,1,person,0.91,121,118,509,479
23:03:00.512,1,person,0.91,119,118,507,479
23:03:00.545,1,person,0.90,118,119,507,479
23:03:00.574,1,person,0.90,118,119,507,479
23:03:00.606,1,person,0.90,120,119,507,479
23:03:00.638,1,person,0.91,120,119,506,479
23:03:00.670,1,person,0.91,120,119,506,479
23:03:00.701,1,person,0.90,117,119,513,479
23:03:00.737,1,person,0.91,117,119,512,479
23:03:00.765,1,person,0.91,117,119,512,479
23:03:00.796,1,person,0.91,118,120,511,479
23:03:00.829,1,person,0.91,117,120,510,479
23:03:00.860,1,person,0.91,117,120,510,479
23:03:00.892,1,person,0.90,117,120,510,479
23:03:00.928,1,person,0.90,116,121,507,479
23:03:00.974,1,person,0.89,117,120,506,479
23:03:01.015,1,person,0.89,117,120,506,479
23:03:01.049,1,person,0.91,115,119,504,479
23:03:01.080,1,person,0.91,113,121,504,479
23:03:01.113,1,person,0.91,113,121,504,479
23:03:01.140,1,person,0.89,103,121,505,479
23:03:01.183,1,person,0.90,95,122,507,479
23:03:01.219,1,person,0.90,95,122,507,479
23:03:01.249,1,person,0.88,87,121,508,479
23:03:01.280,1,person,0.88,87,121,508,479
23:03:01.312,1,person,0.90,76,122,507,479
23:03:01.343,1,person,0.91,69,122,503,479
23:03:01.375,1,person,0.91,69,122,503,479
23:03:01.408,1,person,0.92,70,122,502,479
23:03:01.439,1,person,0.91,72,122,502,479
23:03:01.471,1,person,0.91,72,122,502,479
23:03:01.503,1,person,0.91,69,121,501,479
23:03:01.534,1,person,0.91,68,123,503,479
23:03:01.568,1,person,0.91,64,123,503,479
23:03:01.597,1,person,0.91,64,123,503,479
23:03:01.630,1,person,0.91,64,122,503,479
23:03:01.658,1,person,0.91,64,122,503,479
23:03:01.690,1,person,0.90,61,122,507,479
23:03:01.725,1,person,0.91,66,123,512,479
23:03:01.776,1,person,0.91,63,122,516,479
23:03:01.817,1,person,0.91,63,122,516,479
23:03:01.848,1,person,0.88,72,123,520,479
23:03:01.880,1,person,0.86,73,127,526,479
23:03:01.911,1,person,0.86,73,127,526,479
23:03:01.944,1,person,0.87,76,125,532,479
23:03:01.975,1,person,0.88,78,122,537,479
23:03:02.005,1,person,0.88,78,122,537,479
23:03:02.038,1,person,0.87,77,121,528,479
23:03:02.079,1,person,0.87,79,120,526,479
23:03:02.114,1,person,0.87,79,120,526,479
23:03:02.144,1,person,0.87,80,120,529,479
23:03:02.177,1,person,0.87,80,120,529,479
23:03:02.209,1,person,0.85,78,121,524,479
23:03:02.241,1,person,0.88,78,121,526,479
23:03:02.273,1,person,0.88,78,121,526,479
23:03:02.306,1,person,0.85,73,120,530,479
23:03:02.335,1,person,0.85,72,121,529,479
23:03:02.367,1,person,0.85,70,121,527,479
23:03:02.400,1,person,0.85,70,121,527,479
23:03:02.432,1,person,0.85,73,120,532,479
